"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-02-09","0.89",",,W"," 1328",",,X"," 1557",",,W","0.00",",,X,2400",,,,,,,"70",",,X","48",",,X","  110",",,X","   10",",,X","6.9",",,X","10.1",",,X","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-02-10","0.45",",,W"," 2343",",,X"," 2342",",,W","0.00",",,X,2400",,,,,,,"69",",,X","44",",,X","  270",",,Z","  270",",,Z","6.0",",,Z","6.0",",,Z",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-02-11","1.12",",,W"," 1627",",,X"," 1712",",,W","0.00",",,X,2400",,,,,,,"75",",,X","47",",,X","  270",",,X","  270",",,X","8.1",",,X","12.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-02-12","2.46",",,W"," 1752",",,X"," 1752",",,W","0.00",",,X,2400",,,,,,,"80",",,X","52",",,X","  270",",,X","  270",",,X","8.1",",,X","13.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-02-13","0.89",",,W"," 2359",",,X",,,"0.00",",,X,2400",,,,,,,"71",",,X","50",",,X",,,,,"4.9",",,W",,,"    1",",,W",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-02-14","1.79",",,W"," 1751",",,X"," 1721",",,W","0.00",",,X,2400",,,,,,,"65",",,X","49",",,X","  280",",,X","  270",",,X","8.1",",,X","13.0",",,X","    1",",,W",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-02-15","1.79",",,W"," 1702",",,X"," 1701",",,W","0.00","T,,X,2400",,,,,,,"64",",,X","54",",,X","  270",",,X","  260",",,X","8.1",",,X","13.0",",,X","    1",",,W",,,,,,,"    1",",,X",,,,,"    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-02-16","3.80",",,W"," 2351",",,X",,,"0.65",",,X,2400",,,,,,,"62",",,X","48",",,X","  270",",,Z","  260",",,W","10.1",",,Z","23.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-02-17","1.12",",,W"," 2336",",,X",,,"0.00",",,Z,2400",,,,,,,"60",",,X","43",",,X","  260",",,Z",,,"6.9",",,Z",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-02-18","5.59",",,W"," 1741",",,X"," 1728",",,W","0.53",",,X,2400",,,,,,,"62",",,X","50",",,X","  110",",,X","  130",",,X","14.1",",,X","23.0",",,X","    1",",,W",,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-02-19","2.01",",,W"," 2306",",,X"," 2335",",,W","0.91",",,X,2400",,,,,,,"58",",,X","45",",,X","  100",",,X","  290",",,X","6.0",",,X","8.1",",,X","    1",",,W",,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-02-20","0.67",",,W"," 1551",",,X"," 1550",",,W","0.00","T,,X,2400",,,,,,,"59",",,X","41",",,X","  270",",,X","  280",",,X","8.1",",,X","16.1",",,X","    1",",,W",,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-02-21","1.12",",,W"," 1330",",,X"," 1331",",,W","0.00",",,X,2400",,,,,,,"60",",,X","44",",,X","  270",",,X","  270",",,X","8.1",",,X","13.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-02-22","1.57",",,W"," 2314",",,X",,,"0.00",",,X,2400",,,,,,,"62",",,X","43",",,X","  270",",,Z",,,"8.1",",,Z",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-02-23","2.01",",,W"," 2316",",,X",,,"0.00",",,X,2400",,,,,,,"61",",,X","45",",,X","  280",",,Z",,,"6.0",",,Z",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-02-24","0.67",",,W"," 1358",",,X"," 1308",",,W","0.00",",,X,2400",,,,,,,"60",",,X","44",",,X","  270",",,X","  260",",,X","8.1",",,X","14.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-02-25","1.12",",,W"," 2346",",,X"," 2323",",,W","0.97",",,X,2400",,,,,,,"57",",,X","50",",,X","  270",",,X","  180",",,X","6.9",",,X","17.9",",,X","    1",",,W",,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-02-26","3.36",",,W"," 1802",",,X"," 1750",",,W","0.23",",,X,2400",,,,,,,"56",",,X","43",",,X","  280",",,X","  280",",,Z","10.1",",,Z","17.0",",,Z","    1",",,W",,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-02-27","2.24",",,W"," 2302",",,X",,,"0.00",",,X,2400",,,,,,,"58",",,X","42",",,X","  270",",,Z",,,"6.9",",,Z",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-02-28","1.57",",,W"," 2306",",,X",,,"0.00",",,X,2400",,,,,,,"66",",,X","41",",,X","  270",",,Z",,,"6.0",",,Z",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-01","0.89",",,W"," 1726",",,X"," 1725",",,W","0.00",",,X,2400",,,,,,,"63",",,X","43",",,X","  270",",,X","  270",",,X","8.1",",,X","14.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-02","0.67",",,W"," 1845",",,X"," 1825",",,W","0.15",",,X,2400",,,,,,,"65",",,X","47",",,X","  270",",,X","  260",",,X","8.1",",,X","12.1",",,X","    1",",,W",,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-03","1.57",",,W"," 2248",",,X"," 2248",",,W","0.01",",,Z,2400",,,,,,,"67",",,X","52",",,Z","  100",",,X","  100",",,X","8.9",",,X","13.0",",,X","    1",",,W",,,,,,,"    1",",,X",,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-04","1.57",",,W"," 1715",",,X"," 1647",",,W","0.00",",,X,2400",,,,,,,"75",",,X","52",",,X","  280",",,X","  280",",,X","6.9",",,X","10.1",",,X","    1",",,W",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-05","1.57",",,W"," 1348",",,X"," 1318",",,W","0.00",",,X,2400",,,,,,,"79",",,X","53",",,X","  270",",,X","  280",",,X","8.9",",,X","15.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-06","1.79",",,W"," 1418",",,X"," 1417",",,W","0.00",",,X,2400",,,,,,,"63",",,X","51",",,X","  280",",,X","  270",",,X","8.9",",,X","16.1",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-07","4.92",",,W"," 2105",",,X"," 2338",",,W","0.00",",,X,2400",,,,,,,"67",",,X","54",",,X","  330",",,X","  330",",,X","16.1",",,X","31.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-08","2.24",",,W"," 0120",",,X"," 0119",",,W","0.00",",,X,2400",,,,,,,"70",",,X","52",",,X","  330",",,X","  330",",,X","12.1",",,X","21.9",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-09","1.34",",,W"," 1739",",,X"," 1747",",,W","0.00",",,X,2400",,,,,,,"85",",,X","53",",,X","  270",",,X","  280",",,X","6.9",",,X","12.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-10","0.89",",,W"," 1219",",,X"," 1606",",,W","0.00",",,X,2400",,,,,,,"80",",,X","53",",,X","  280",",,X","  270",",,X","8.9",",,X","14.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-11","0.67",",,W"," 1548",",,X"," 1645",",,W","0.00",",,X,2400",,,,,,,"71",",,X","52",",,X","  290",",,X","  270",",,X","8.1",",,X","15.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-12","1.12",",,W"," 1422",",,X"," 1400",",,W","0.00",",,X,2400",,,,,,,"66",",,X","51",",,X","  270",",,X","  270",",,X","8.9",",,X","15.0",",,X","    1",",,W",,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-13","1.12",",,W"," 1534",",,X"," 1551",",,W","0.00",",,X,2400",,,,,,,"68",",,X","50",",,X","  260",",,X","  270",",,X","12.1",",,X","17.9",",,X","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-14","1.12",",,W"," 1332",",,X"," 1313",",,W","0.00",",,X,2400",,,,,,,"72",",,X","51",",,X","  270",",,X","  270",",,X","8.9",",,X","16.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-15","1.12",",,W"," 1322",",,X"," 1326",",,W","0.00",",,X,2400",,,,,,,"76",",,X","56",",,X","  270",",,X","  270",",,X","10.1",",,X","15.0",",,X","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-16","0.89",",,W"," 1405",",,X"," 1529",",,W","0.00",",,X,2400",,,,,,,"70",",,X","54",",,X","  270",",,X","  270",",,X","6.0",",,X","12.1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-17","0.67",",,W"," 1438",",,X"," 1437",",,W","0.00",",,X,2400",,,,,,,"71",",,X","54",",,X","  260",",,X","  260",",,X","6.9",",,X","13.0",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-18","2.01",",,W"," 1353",",,X"," 1637",",,W","0.00",",,X,2400",,,,,,,"68",",,X","51",",,X","  280",",,X","  280",",,X","10.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-19","1.57",",,W"," 2256",",,X"," 1355",",,W","0.03",",,X,2400",,,,,,,"60",",,X","52",",,X","  130",",,X","  270",",,X","8.1",",,X","13.0",",,X","    1",",,W",,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-20","5.82",",,W"," 1616",",,X"," 1450",",,W","2.42",",,X,2400",,,,,,,"56",",,X","50",",,X","  130",",,X","  140",",,X","15.0",",,X","31.1",",,X","    1",",,W",,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-21","1.79",",,W"," 1544",",,X"," 1543",",,W","0.16",",,X,2400",,,,,,,"58",",,X","48",",,X","  270",",,X","  270",",,X","10.1",",,X","19.9",",,X","    1",",,W",,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-22","2.01",",,W"," 1715",",,X"," 1453",",,W","0.00",",,X,2400",,,,,,,"61",",,X","47",",,X","  270",",,X","  270",",,X","8.9",",,X","16.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-23","2.01",",,W"," 1806",",,X"," 1803",",,W","0.39",",,X,2400",,,,,,,"62",",,X","46",",,X","   80",",,X","   90",",,X","13.0",",,X","19.9",",,X","    1",",,W",,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-24","2.68",",,W"," 2333",",,X"," 1603",",,W","0.15",",,X,2400",,,,,,,"62",",,X","44",",,X","  100",",,X","  270",",,X","8.1",",,X","14.1",",,X","    1",",,W",,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-25","2.68",",,W"," 1349",",,X"," 1349",",,W","0.46",",,X,2400",,,,,,,"62",",,X","50",",,X","  270",",,X","  270",",,X","12.1",",,X","21.0",",,X","    1",",,W",,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-26","1.12",",,W"," 1742",",,X"," 1742",",,W","0.00","T,,X,2400",,,,,,,"59",",,X","49",",,X","  260",",,X","  260",",,X","8.1",",,X","15.0",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-27","2.46",",,W"," 1424",",,X"," 1533",",,W","0.19",",,X,2400",,,,,,,"64",",,X","53",",,X","  270",",,X","  270",",,X","8.9",",,X","14.1",",,X","    1",",,W",,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-28","1.12",",,W"," 1604",",,X"," 1558",",,W","0.00",",,X,2400",,,,,,,"67",",,X","50",",,X","  270",",,X","  270",",,X","6.9",",,X","12.1",",,X","    1",",,W",,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-29","1.57",",,W"," 1541",",,X"," 1557",",,W","0.00",",,X,2400",,,,,,,"71",",,X","50",",,X","  260",",,X","  260",",,X","8.1",",,X","12.1",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-30","1.12",",,W"," 1545",",,X"," 1533",",,W","0.00",",,X,2400",,,,,,,"81",",,X","53",",,X","  280",",,X","  270",",,X","8.1",",,X","13.0",",,X","    1",",,X","    1",",,W",,,,,"    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-03-31","0.89",",,W"," 1540",",,X"," 1540",",,W","0.00",",,X,2400",,,,,,,"92",",,X","58",",,X","  270",",,X","  270",",,X","8.1",",,X","12.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-01","2.01",",,W"," 1340",",,X"," 1355",",,W","0.00",",,X,2400",,,,,,,"89",",,X","61",",,X","  280",",,X","  280",",,X","8.9",",,X","13.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-02","0.89",",,W"," 1501",",,X"," 1231",",,W","0.00","T,,X,2400",,,,,,,"69",",,X","59",",,X","  260",",,X","  190",",,X","6.9",",,X","13.0",",,X","    1",",,W",,,,,,,"    1",",,W",,,,,"    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-03","1.34",",,W"," 1450",",,X"," 1424",",,W","0.00",",,X,2400",,,,,,,"67",",,X","57",",,X","  270",",,X","  280",",,X","10.1",",,X","16.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-04","0.89",",,W"," 1133",",,X"," 1944",",,W","0.00",",,X,2400",,,,,,,"79",",,X","54",",,X","  270",",,X","  270",",,X","8.1",",,X","12.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-05","1.57",",,W"," 1450",",,X"," 1422",",,W","0.00",",,X,2400",,,,,,,"72",",,X","55",",,X","  260",",,X","  280",",,X","10.1",",,X","17.9",",,X","    1",",,W",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-06","0.89",",,W"," 1530",",,X"," 1446",",,W","0.00",",,X,2400",,,,,,,"71",",,X","57",",,X","  260",",,X","  270",",,X","10.1",",,X","16.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-07","5.37",",,W"," 1502",",,X"," 1546",",,W","0.00","T,,X,2400",,,,,,,"64",",,X","50",",,X","  260",",,X","  270",",,X","15.0",",,X","28.0",",,X",,,,,,,,,,,,,,,"    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-08","2.68",",,W"," 1332",",,X"," 1605",",,W","0.00",",,X,2400",,,,,,,"58",",,X","45",",,X","  260",",,X","  270",",,X","10.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-09","2.24",",,W"," 1441",",,X"," 1444",",,W","0.00",",,X,2400",,,,,,,"61",",,X","45",",,X","  270",",,X","  280",",,X","12.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-10","3.13",",,W"," 1508",",,X"," 1456",",,W","0.00",",,X,2400",,,,,,,"68",",,X","51",",,X","  270",",,X","  260",",,X","10.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-11","1.79",",,W"," 1650",",,X"," 1548",",,W","0.00",",,X,2400",,,,,,,"71",",,X","51",",,X","  270",",,X","  280",",,X","10.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-12","1.57",",,W"," 1350",",,X"," 1332",",,W","0.00",",,X,2400",,,,,,,"71",",,X","54",",,X","  280",",,X","  270",",,X","8.9",",,X","16.1",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-13","2.68",",,W"," 1506",",,X"," 1505",",,W","0.00",",,X,2400",,,,,,,"64",",,X","54",",,X","  270",",,X","  260",",,X","12.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-14","2.24",",,W"," 1652",",,X"," 1829",",,W","0.00",",,X,2400",,,,,,,"76",",,X","52",",,X","  260",",,X","  330",",,X","8.9",",,X","17.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-15","0.67",",,W"," 1500",",,X"," 1525",",,W","0.00",",,X,2400",,,,,,,"85",",,X","57",",,X","  270",",,X","  280",",,X","12.1",",,X","16.1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-16","1.57",",,W"," 1400",",,X"," 1408",",,W","0.00",",,X,2400",,,,,,,"91",",,X","63",",,X","  270",",,X","  280",",,X","10.1",",,X","15.0",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-17","1.34",",,W"," 1342",",,X"," 1345",",,W","0.00",",,X,2400",,,,,,,"77",",,X","61",",,X","  270",",,X","  270",",,X","8.1",",,X","14.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-18","1.12",",,W"," 1655",",,X"," 1626",",,W","0.00",",,X,2400",,,,,,,"67",",,X","57",",,X","  270",",,X","  270",",,X","8.1",",,X","13.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-19","1.79",",,W"," 1615",",,X"," 1614",",,W","0.00",",,X,2400",,,,,,,"70",",,X","56",",,X","  270",",,X","  270",",,X","10.1",",,X","14.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-20","2.24",",,W"," 1348",",,X"," 1715",",,W","0.00",",,X,2400",,,,,,,"69",",,X","56",",,X","  270",",,X","  260",",,X","10.1",",,X","15.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-21","1.12",",,W"," 1500",",,X"," 1456",",,W","0.00",",,X,2400",,,,,,,"68",",,X","56",",,X","  270",",,X","  270",",,X","10.1",",,X","17.0",",,X","    1",",,W",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-22","2.01",",,W"," 1523",",,X"," 1523",",,W","0.00",",,X,2400",,,,,,,"69",",,X","57",",,X","  270",",,X","  270",",,X","8.9",",,X","16.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-23","1.34",",,W"," 1649",",,X"," 1646",",,W","0.00",",,X,2400",,,,,,,"69",",,X","57",",,X","  270",",,X","  270",",,X","8.9",",,X","15.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-24","2.01",",,W"," 9999",",X,X",,,"0.00",",,W,2400",,,,,,,"67",",,W","58",",,W","  260",",,W",,,"8.9",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-25","2.01",",,W"," 1331",",,X"," 1436",",,W","0.00",",,X,2400",,,,,,,"70",",,X","55",",,X","  280",",,X","  270",",,X","10.1",",,X","17.0",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-26","2.91",",,W"," 0915",",,X"," 1505",",,W","0.00",",,X,2400",,,,,,,"77",",,X","57",",,X","  270",",,X","  240",",,X","10.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-27","0.89",",,W"," 1502",",,X"," 1502",",,W","0.00",",,X,2400",,,,,,,"85",",,X","58",",,X","  270",",,X","  280",",,X","8.9",",,X","16.1",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-28","1.34",",,W"," 1428",",,X"," 1428",",,W","0.00",",,X,2400",,,,,,,"79",",,X","58",",,X","  270",",,X","  260",",,X","14.1",",,X","21.9",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-29","1.34",",,W"," 1411",",,X"," 1323",",,W","0.00",",,X,2400",,,,,,,"74",",,X","57",",,X","  280",",,X","  270",",,X","10.1",",,X","16.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-04-30","1.57",",,W"," 1843",",,X"," 1816",",,W","0.00",",,X,2400",,,,,,,"80",",,X","55",",,X","   10",",,X","   10",",,X","8.9",",,X","15.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-05-01","1.34",",,W"," 1441",",,X"," 1612",",,W","0.00",",,X,2400",,,,,,,"83",",,X","58",",,X","  270",",,X","  260",",,X","12.1",",,X","23.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-05-02","2.24",",,W"," 1349",",,X"," 1530",",,W","0.00",",,X,2400",,,,,,,"87",",,X","59",",,X","  270",",,X","  280",",,X","12.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-05-03","1.12",",,W"," 1539",",,X"," 1501",",,W","0.00",",,X,2400",,,,,,,"93",",,X","62",",,X","  280",",,X","  260",",,X","12.1",",,X","17.0",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2011-05-04","0.67",",,W"," 1612",",,X"," 1334",",,W","0.00",",,X,2400",,,,,,,"91",",,X","62",",,X","  280",",,X","  250",",,X","6.9",",,X","12.1",",,X",,,,,,,,,,,,,,,,
